var,condition,pearson_ratio,family,beta,se,z,p,n_obs,p_adj
n_tokens,0.2Alpha_2000Neurons,0.015376008234427354,Gamma,0.013503607957703587,0.0249927610714484,0.5403007662538749,0.5889896300403588,250,0.7271420203203874
n_tokens,0.2Alpha_10000Neurons,0.015376008234427354,Gamma,-0.03220485595133951,0.028078484061959126,-1.1469584996210966,0.25139877319168136,250,0.37709815978752204
n_tokens,0.2Alpha_AllSigNeurons,0.015376008234427354,Gamma,-0.027452743592832937,0.02219880483873928,-1.2366766495881336,0.21620715092549336,250,0.37709815978752204
n_tokens,0.6Alpha_2000Neurons,0.015376008234427354,Gamma,-0.07449470393817954,0.03898484042800991,-1.910863379721735,0.05602214020154587,250,0.2511605582752908
n_tokens,0.6Alpha_10000Neurons,0.015376008234427354,Gamma,-0.11936061177506138,0.03207722452763948,-3.7210392586245664,0.00019840458824500133,250,0.001785641294205012
n_tokens,0.6Alpha_AllSigNeurons,0.015376008234427354,Gamma,-0.01689379138685925,0.03681841240113812,-0.4588408430760322,0.6463484625070111,250,0.7271420203203874
n_tokens,-0.6Alpha_2000Neurons,0.015376008234427354,Gamma,-0.010719345328435506,0.03133070110535228,-0.34213550767315265,0.7322489168452231,250,0.7322489168452231
n_tokens,-0.6Alpha_10000Neurons,0.015376008234427354,Gamma,0.04573393709329574,0.026443490539213577,1.7294969824606166,0.0837201860917636,250,0.2511605582752908
n_tokens,-0.6Alpha_AllSigNeurons,0.015376008234427354,Gamma,0.037981602489705175,0.025186970598027686,1.5079861367956413,0.13155807516264664,250,0.29600566911595494
lex_density,0.2Alpha_2000Neurons,0.00027521949998695743,Gaussian,-0.006041262373671326,0.003566343942162499,-1.693965156374718,0.09027190433634062,250,0.16248942780541312
lex_density,0.2Alpha_10000Neurons,0.00027521949998695743,Gaussian,-0.0048400072617460835,0.00414558854617486,-1.1675078720033527,0.24300533115256362,250,0.31243542576758176
lex_density,0.2Alpha_AllSigNeurons,0.00027521949998695743,Gaussian,-0.008341312684245037,0.0037699752608384577,-2.2125643027137256,0.026927698392336406,250,0.06984646681898941
lex_density,0.6Alpha_2000Neurons,0.00027521949998695743,Gaussian,0.0037939622401272567,0.004148836212162572,0.9144642126399254,0.360472974261553,250,0.40553209604424717
lex_density,0.6Alpha_10000Neurons,0.00027521949998695743,Gaussian,-0.020281315926684685,0.004818228539340173,-4.209288903814032,2.5617565735667855e-05,250,0.00011527904581050535
lex_density,0.6Alpha_AllSigNeurons,0.00027521949998695743,Gaussian,-0.03522357840490231,0.0055545381925588035,-6.341405384895896,2.2767856719648478e-10,250,2.049107104768363e-09
lex_density,-0.6Alpha_2000Neurons,0.00027521949998695743,Gaussian,0.0017489297897080858,0.0043188282698356706,0.4049546961436908,0.6855108122800775,250,0.6855108122800775
lex_density,-0.6Alpha_10000Neurons,0.00027521949998695743,Gaussian,0.005899474225234041,0.004151982910576686,1.4208811433702742,0.15535131576860464,250,0.23302697365290698
lex_density,-0.6Alpha_AllSigNeurons,0.00027521949998695743,Gaussian,-0.0070978127505385786,0.0032913230128425214,-2.156522687941411,0.031042874141773074,250,0.06984646681898941
mattr,0.2Alpha_2000Neurons,0.00022010475667582114,Gaussian,0.0003248077958878491,0.0042805503119014475,0.07587991548300888,0.9395146359068731,250,0.9395146359068731
mattr,0.2Alpha_10000Neurons,0.00022010475667582114,Gaussian,0.006988675745647327,0.004177338380502268,1.6729972793841599,0.09432783162355228,250,0.42447524230598527
mattr,0.2Alpha_AllSigNeurons,0.00022010475667582114,Gaussian,0.01389525370682523,0.0042582986271249325,3.2630998724029983,0.0011020067698930523,250,0.009918060929037471
mattr,0.6Alpha_2000Neurons,0.00022010475667582114,Gaussian,0.00592458763970721,0.004319988261870886,1.371436050416815,0.17023906585227333,250,0.51071719755682
mattr,0.6Alpha_10000Neurons,0.00022010475667582114,Gaussian,0.0017265221579088504,0.004199884940239649,0.4110879660932648,0.6810080336517466,250,0.8929165433295745
mattr,0.6Alpha_AllSigNeurons,0.00022010475667582114,Gaussian,-0.002221855617262771,0.005030222006060356,-0.441701303557955,0.6587053662695932,250,0.8929165433295745
mattr,-0.6Alpha_2000Neurons,0.00022010475667582114,Gaussian,-0.0014877094895569605,0.00378775379132163,-0.3927682662388324,0.6944906448118913,250,0.8929165433295745
mattr,-0.6Alpha_10000Neurons,0.00022010475667582114,Gaussian,-0.0021836272264789637,0.003993436009498825,-0.5468041108671748,0.5845133185489362,250,0.8929165433295745
mattr,-0.6Alpha_AllSigNeurons,0.00022010475667582114,Gaussian,-0.0004356872942784917,0.003999318507141875,-0.10894038409305312,0.9132497753693446,250,0.9395146359068731
DEPID_R,0.2Alpha_2000Neurons,0.0005789154539824247,Gaussian,-0.0011310888003838238,0.006278943140872232,-0.1801399972904835,0.8570426628952108,250,0.8570426628952108
DEPID_R,0.2Alpha_10000Neurons,0.0005789154539824247,Gaussian,0.002571645661590055,0.006978996612583938,0.36848358071317594,0.7125126859119322,250,0.8015767716509238
DEPID_R,0.2Alpha_AllSigNeurons,0.0005789154539824247,Gaussian,0.004945022560760193,0.008678293426414527,0.5698150912607768,0.5688031187997512,250,0.7313182955996801
